year,region,wine,beer,vodka,champagne,brandy,cartodb_id,birth_rate,death_rate,urbanization,population
2014,Пензенская область,7.2,100.7,4.9,0.9,0.4,28,10.8,14.8,68.0,1290.9
2014,Пермский край,6.5,52.9,8.5,1.3,0.9,56,14.7,14.0,75.3,2579.26
2014,Прриморский край,6.7,66.1,11.4,2.4,1.1,12,12.8,13.4,76.7,1877.84
2014,Псковская область,12.1,47.5,8.4,1.9,0.7,44,10.9,18.4,70.2,620.25
2014,Республика Алтай,4.2,39.0,8.8,1.4,0.4,77,20.7,11.1,29.0,220.95
2014,Республика Калмыкия,3.1,17.4,3.6,0.3,0.5,38,14.1,9.9,44.9,269.98
2014,Республика Карелия,12.3,57.5,13.5,1.6,1.2,83,12.3,14.6,79.2,609.07
2014,Республика Коми,10.4,65.0,14.3,2.0,1.3,25,14.2,12.2,77.5,813.59
2014,Республика Крым,3.7,16.2,3.9,0.8,1.1,200,12.9,13.3,77.9,1901.58
2014,Республика Мари Эл,8.6,34.6,9.3,1.1,0.6,60,14.7,13.7,64.8,675.33
2014,Республика Мордовия,8.2,55.9,7.4,0.7,0.4,48,10.0,14.3,60.7,778.97
2014,Республика Саха (Якутия),5.4,56.1,9.8,1.9,0.6,67,17.8,8.6,65.2,981.97
2014,Республика Татарстан,4.2,70.9,9.3,0.8,0.6,50,14.7,12.2,76.1,3894.12
2014,Республика Хакасия,4.1,82.2,4.6,1.2,0.6,75,15.2,13.1,68.1,532.04
2014,Ростовская область,4.5,55.0,3.9,1.3,0.5,40,12.1,14.1,67.8,4181.49
2014,Рязанская область,6.7,52.1,5.6,1.4,0.6,74,11.0,16.1,71.1,1098.26
2014,Самарская область,5.6,59.9,4.9,1.7,0.6,31,12.6,14.3,80.3,3154.16
2014,Санкт-Петербург,8.2,41.8,7.7,2.9,1.3,46,13.0,11.7,100.0,1892.71
2014,Саратовская область,5.1,37.8,3.4,1.5,0.5,41,11.6,14.1,75.0,2395.11
2014,Сахалин,8.0,76.7,13.4,3.8,1.3,11,13.6,13.0,81.2,485.62
2014,Свердловская область,7.3,73.7,8.4,1.8,0.9,72,14.5,14.0,84.2,4290.07
2014,Севастополь,5.6,26.0,5.1,2.1,1.3,100,12.6,15.1,85.4,509.99
2014,Северная Осетия,0.6,19.8,1.3,0.6,0.1,35,15.3,10.7,64.0,693.1
2014,Смоленская область,8.7,55.5,8.8,2.1,0.9,58,10.8,16.1,72.1,921.13
2014,Ставропольскиий край,4.8,59.3,3.0,1.4,0.6,15,13.0,11.7,57.9,2305.61
2014,Тамбовская область,5.2,61.7,3.9,0.8,0.4,73,9.8,16.3,59.4,994.42
2014,Тверская область,8.1,64.2,9.4,1.7,0.8,54,11.3,17.8,74.9,1245.62
2014,Томская область,5.5,45.1,6.8,1.5,0.7,18,13.7,11.7,71.6,1070.34
2014,Тульская область,5.3,47.8,5.6,1.3,0.6,65,10.0,17.1,76.6,1449.12
2014,Тыва,2.1,84.6,4.0,0.7,0.3,76,25.3,10.9,54.0,330.37
2014,Тюменская область,5.2,77.9,9.9,2.0,1.2,20,17.0,11.6,64.3,1543.39
2014,Удмуртия,5.9,68.8,9.3,1.0,0.6,59,14.5,12.8,65.3,1493.36
2014,Ульяновская область,6.4,47.6,4.9,1.2,0.5,63,11.9,14.6,74.2,1218.32
2014,Хабаровскиий край,5.7,90.9,12.0,3.0,0.9,79,14.0,13.3,81.7,1301.13
2014,Ханты-Мансийский автономный округ,4.4,69.9,10.9,1.8,1.4,71,17.2,6.4,92.0,1687.65
2014,Чевашская республика,6.5,40.2,9.4,0.7,0.5,49,13.9,13.3,60.2,1207.88
2014,Челябинская область,5.9,53.9,5.8,1.7,0.6,24,14.2,13.8,82.4,3442.81
2014,Чечня,5.4,4.9,2.5,0.3,0.75,32,24.3,5.1,34.8,1497.99
2014,Чукотка,9.6,32.7,11.3,2.6,1.5,68,13.7,10.9,67.5,49.53
2014,Ямало-Ненецкий автономный округ,5.0,86.2,10.2,2.0,1.5,70,16.9,5.1,83.9,547.01
2014,Ярославская область,9.9,60.9,9.8,1.5,1.0,66,11.9,15.5,81.8,1241.42
2015,Адыгея,3.9,26.0,3.5,1.2,0.5,37,12.5,13.0,47.1,463.17
2015,Алтайский край,4.4,45.8,4.5,0.9,0.3,17,12.6,14.1,56.0,2296.35
2015,Амурская область,6.0,50.7,6.7,1.5,0.5,81,13.3,13.9,67.3,781.85
2015,Архангельская область,9.0,49.1,11.8,1.8,0.9,2,12.2,13.6,77.2,1082.66
2015,Астраханская область,4.7,37.4,4.7,0.9,0.6,33,14.5,12.3,66.5,997.78
2015,Башкортостан,3.3,42.0,5.7,0.8,0.4,61,14.5,13.3,61.7,4013.79
2015,Белгородская область,2.7,53.4,4.6,1.1,0.3,26,11.5,13.9,66.9,1541.26
2015,Брянская область,8.3,39.5,5.7,1.2,0.5,27,11.4,15.8,69.8,1182.68
2015,Бурятия,5.2,38.3,7.9,0.7,0.3,10,17.3,11.4,58.9,985.43
2015,Владимирская область,9.2,50.9,7.4,1.0,0.7,22,11.6,16.5,77.8,1342.1
2015,Волгоградская область,5.2,48.8,3.3,1.4,0.5,29,11.5,13.8,76.5,2474.56
2015,Вологодская область,8.5,34.7,9.3,1.1,0.6,55,13.7,14.8,71.9,1151.04
2015,Воронежская область,5.5,51.1,4.1,1.4,0.5,15,11.1,15.3,66.9,2792.8
2015,Дагестан,0.4,2.1,1.9,0.3,0.3,14,18.3,5.4,45.1,3133.3
2015,Еврейская автономная область,5.4,59.0,8.0,1.6,0.4,80,14.0,15.4,68.2,156.5
2015,Забайкальский край,6.6,31.9,7.0,0.9,0.3,9,15.4,12.9,67.4,1053.49
2015,Ивановская область,7.7,72.1,6.6,0.9,0.5,57,11.4,16.0,81.2,987.03
2015,Ингушетия,2.1,0.5,2.0,0.4,0.69,34,18.5,3.3,40.7,515.56
2015,Иркутская область,6.0,66.9,6.8,1.4,0.5,82,15.3,13.6,78.9,2375.02
2015,Кабардино-Балкарская республика,0.6,16.3,0.5,0.3,0.1,36,14.6,8.8,52.2,869.19
2015,Калининградская область,8.6,36.1,7.2,1.4,1.1,47,12.7,13.2,77.7,1018.62
2015,Калужская область,7.6,45.6,7.6,1.6,0.9,64,12.6,15.0,76.2,1000.98
2015,Камчатский край,7.0,81.2,11.4,3.7,1.5,8,13.1,11.5,77.5,311.67
2015,Карачаево-Черкесская республика,1.1,28.9,0.8,0.3,0.2,13,12.3,9.6,42.7,465.36
2015,Кемеровская область,4.9,72.4,6.8,1.2,0.5,78,12.5,14.5,85.7,2633.45
2015,Кировская область,7.5,72.9,9.7,1.0,0.5,52,12.7,15.2,75.6,1250.17
2015,Костромская область,7.0,39.1,8.2,1.0,0.5,53,12.5,16.0,71.3,628.42
2015,Краснодарский край,5.6,63.0,3.8,1.7,0.7,39,13.5,13.0,54.1,5683.95
2015,Красноярский край,5.1,60.1,5.9,1.6,0.7,69,14.4,12.7,76.7,2855.9
2015,Курганская область,4.9,63.6,3.3,1.1,0.4,1,13.4,16.1,61.5,818.57
2015,Курская область,5.5,41.9,3.8,1.4,0.4,5,11.6,16.3,66.9,1096.49
2015,Ленинградская область,9.5,44.4,9.6,1.8,1.3,46,9.0,14.0,64.6,5384.34
2015,Липецкая область,6.2,40.0,4.5,1.1,0.4,6,11.6,15.3,64.2,1128.19
2015,Магаданская область,8.2,59.8,14.1,3.9,1.7,7,11.9,11.9,95.4,139.03
2015,Москва,7.5,79.5,13.3,4.5,1.5,42,11.6,9.9,98.8,12655.05
2015,Московская область,8.3,94.9,9.4,2.3,1.2,23,12.9,13.0,81.6,7708.5
2015,Мурманская область,8.5,45.7,12.2,2.7,1.9,43,11.9,11.6,92.6,732.86
2015,Ненецкий автономный округ,12.8,56.9,12.5,2.6,1.1,3,17.6,9.2,71.7,44.39
2015,Нижний Новгород,6.8,56.9,6.7,1.1,0.7,62,12.3,15.5,79.4,3176.55
2015,Новгородская область,10.5,49.3,8.5,1.4,0.9,4,11.9,17.5,70.9,592.42
2015,Новосибирская область,5.8,55.7,4.9,1.4,0.5,19,14.2,13.1,78.5,2785.84
2015,Омская область,5.0,60.4,3.4,1.2,0.4,21,14.4,13.4,72.2,1903.68
2015,Оренбургская область,4.5,42.0,3.2,1.0,0.3,30,14.2,14.0,59.9,1942.92
2015,Орловская область,7.2,49.4,4.4,1.5,0.5,51,11.2,16.4,66.3,724.69
2015,Пензенская область,6.2,65.6,4.3,0.7,0.3,28,10.7,14.8,68.1,1290.9
2015,Пермский край,5.8,47.3,6.9,0.9,0.8,56,14.7,14.2,75.5,2579.26
2015,Прриморский край,6.2,71.5,7.7,2.0,0.8,12,12.7,13.5,76.9,1877.84
2015,Псковская область,9.7,50.9,6.7,1.7,0.7,44,11.0,18.2,70.4,620.25
2015,Республика Алтай,4.3,40.3,7.7,1.0,0.3,77,18.8,10.9,29.2,220.95
2015,Республика Калмыкия,2.7,19.6,3.4,0.3,0.4,38,13.6,9.8,45.1,269.98
2015,Республика Карелия,11.7,53.8,12.0,1.5,1.1,83,12.2,15.3,79.6,609.07
2015,Республика Коми,9.5,64.7,13.0,1.7,1.1,25,13.7,12.4,77.7,813.59
2015,Республика Крым,4.0,42.8,3.8,1.6,0.9,200,12.6,15.3,50.7,1901.58
2015,Республика Мари Эл,8.5,32.4,8.8,0.8,0.6,60,14.4,13.8,65.2,675.33
2015,Республика Мордовия,5.3,31.4,6.6,0.7,0.3,48,9.7,14.1,61.2,778.97
2015,Республика Саха (Якутия),5.1,56.0,8.9,1.7,0.6,67,17.1,8.5,65.3,981.97
2015,Республика Татарстан,4.2,64.0,9.1,0.7,0.5,50,14.7,12.0,76.3,3894.12
2015,Республика Хакасия,4.5,84.3,4.7,1.4,0.5,75,14.7,13.4,68.5,532.04
2015,Ростовская область,4.4,55.3,3.8,1.2,0.5,40,12.1,13.9,67.9,4181.49
2015,Рязанская область,6.4,41.5,5.1,1.2,0.5,74,11.1,15.8,71.2,1098.26
2015,Самарская область,5.7,60.6,4.5,1.3,0.6,31,12.8,14.2,80.3,3154.16
2015,Санкт-Петербург,8.1,36.1,6.9,2.3,1.3,46,13.6,11.9,100.0,1892.71
2015,Саратовская область,5.0,42.4,2.8,0.9,0.4,41,11.5,14.2,75.2,2395.11
2015,Сахалин,8.8,82.8,13.0,3.9,1.2,11,13.7,13.3,81.4,485.62
2015,Свердловская область,7.2,63.9,6.8,1.6,0.9,72,14.4,14.1,84.3,4290.07
2015,Севастополь,5.0,15.2,4.1,2.0,0.9,100,13.5,14.9,92.4,509.99
2015,Северная Осетия,0.5,19.2,0.6,0.5,0.1,35,14.6,10.7,64.1,693.1
2015,Смоленская область,8.0,51.8,7.1,1.7,0.8,58,10.5,16.3,72.0,921.13
2015,Ставропольскиий край,3.9,57.5,2.4,1.1,0.5,15,13.0,11.6,58.1,2305.61
2015,Тамбовская область,4.9,58.1,3.0,0.8,0.3,73,9.8,16.1,59.8,994.42
2015,Тверская область,7.7,68.6,8.2,1.5,0.7,54,11.2,17.7,75.2,1245.62
2015,Томская область,5.1,46.2,4.5,1.4,0.6,18,13.6,11.5,71.9,1070.34
2015,Тульская область,5.5,46.4,4.6,1.1,0.5,65,10.5,17.1,74.7,1449.12
2015,Тыва,1.9,67.0,2.2,0.5,0.2,76,23.8,10.3,53.9,330.37
2015,Тюменская область,5.2,75.7,8.9,1.9,1.1,20,16.7,11.5,64.7,1543.39
2015,Удмуртия,5.5,60.3,9.0,0.9,0.6,59,14.6,12.9,65.5,1493.36
2015,Ульяновская область,7.6,46.6,5.1,1.5,0.6,63,11.9,14.9,74.5,1218.32
2015,Хабаровскиий край,6.0,68.3,11.1,2.8,0.8,79,14.3,13.4,81.8,1301.13
2015,Ханты-Мансийский автономный округ,4.4,68.7,9.8,2.0,1.3,71,16.6,6.4,92.1,1687.65
2015,Чевашская республика,6.3,41.4,8.2,0.5,0.4,49,13.8,13.1,60.7,1207.88
2015,Челябинская область,4.8,43.6,4.4,1.4,0.5,24,13.9,13.9,82.5,3442.81
2015,Чечня,1.1,2.2,1.3,0.2,0.6,32,23.1,4.9,34.7,1497.99
2015,Чукотка,4.7,31.5,11.2,2.6,1.3,68,13.6,9.5,68.3,49.53
2015,Ямало-Ненецкий автономный округ,4.6,82.7,8.6,1.9,1.3,70,16.6,5.3,83.8,547.01
2015,Ярославская область,9.3,39.0,8.7,1.4,0.9,66,12.2,15.6,81.7,1241.42
2016,Адыгея,3.6,27.3,3.6,1.0,0.5,37,12.0,12.9,47.3,463.17
2016,Алтайский край,4.8,37.3,4.5,0.7,0.3,17,12.1,14.1,56.2,2296.35
2016,Амурская область,6.2,46.9,6.0,1.3,0.5,81,12.9,13.7,67.3,781.85
2016,Архангельская область,8.4,51.6,12.2,1.8,0.9,2,11.8,13.7,77.6,1082.66
2016,Астраханская область,4.5,38.3,4.5,0.9,0.6,33,14.0,12.0,66.5,997.78
2016,Башкортостан,2.7,61.9,6.8,0.6,0.5,61,13.7,12.9,61.8,4013.79
2016,Белгородская область,2.6,53.4,4.2,0.9,0.3,26,11.1,13.9,67.1,1541.26
2016,Брянская область,7.0,35.0,4.8,0.7,0.4,27,10.9,15.6,69.9,1182.68
2016,Бурятия,4.8,36.8,7.8,0.8,0.3,10,16.4,11.2,59.0,985.43
2016,Владимирская область,8.8,50.9,7.5,1.0,0.7,22,11.2,16.5,77.9,1342.1
2016,Волгоградская область,5.5,39.8,3.3,1.2,0.5,29,11.2,13.7,76.7,2474.56
2016,Вологодская область,8.6,37.3,9.9,1.2,0.6,55,13.3,15.0,72.0,1151.04
2016,Воронежская область,5.5,43.4,4.3,1.3,0.6,15,10.7,15.2,67.1,2792.8
2016,Дагестан,0.1,1.0,2.2,0.2,0.3,14,17.5,5.2,45.0,3133.3
2016,Еврейская автономная область,5.5,59.6,8.3,1.6,0.5,80,13.4,15.2,68.6,156.5
2016,Забайкальский край,6.4,30.8,6.8,0.9,0.3,9,14.6,12.3,67.7,1053.49
2016,Ивановская область,8.2,55.4,7.8,1.1,0.5,57,10.9,16.1,81.3,987.03
2016,Ингушетия,3.1,30.1,2.1,1.0,0.5,34,16.3,3.3,41.3,515.56
2016,Иркутская область,6.1,61.3,6.8,1.3,0.5,82,14.8,13.4,79.0,2375.02
2016,Кабардино-Балкарская республика,0.6,14.5,0.5,0.2,0.1,36,14.0,8.6,52.2,869.19
2016,Калининградская область,8.6,38.2,6.2,1.4,1.1,47,12.4,12.5,77.7,1018.62
2016,Калужская область,7.5,45.1,7.6,1.5,0.9,64,12.1,15.0,76.1,1000.98
2016,Камчатский край,6.6,85.4,10.4,3.3,1.3,8,12.9,11.5,77.8,311.67
2016,Карачаево-Черкесская республика,0.9,25.3,0.7,0.2,0.1,13,11.9,9.5,42.7,465.36
2016,Кемеровская область,4.9,60.4,7.6,1.2,0.5,78,12.1,14.3,85.8,2633.45
2016,Кировская область,7.3,70.4,9.7,1.0,0.5,52,12.6,14.9,75.9,1250.17
2016,Костромская область,7.2,49.4,8.5,1.0,0.5,53,12.0,15.6,71.5,628.42
2016,Краснодарский край,5.3,63.5,3.8,1.5,0.6,39,13.2,12.9,54.3,5683.95
2016,Красноярский край,5.3,58.2,5.8,1.7,0.5,69,13.9,12.5,77.0,2855.9
2016,Курганская область,4.6,59.2,3.0,0.9,0.4,1,12.4,15.9,61.8,818.57
2016,Курская область,5.3,43.2,4.0,1.1,0.4,5,11.1,16.1,67.3,1096.49
2016,Ленинградская область,8.1,41.0,8.4,1.6,1.3,46,9.2,14.0,64.2,5384.34
2016,Липецкая область,6.2,39.7,4.6,1.1,0.4,6,11.3,15.2,64.2,1128.19
2016,Магаданская область,7.6,56.5,12.7,3.1,1.3,7,11.2,11.4,95.5,139.03
2016,Москва,6.6,69.2,12.1,4.0,1.1,42,11.8,10.0,98.8,12655.05
2016,Московская область,8.7,99.1,9.6,2.2,1.3,23,13.1,13.0,81.6,7708.5
2016,Мурманская область,8.1,47.6,12.2,2.5,1.9,43,11.2,11.5,92.5,732.86
2016,Ненецкий автономный округ,11.7,59.6,11.5,2.6,1.0,3,18.5,8.9,72.4,44.39
2016,Нижний Новгород,6.3,56.6,6.5,1.1,0.7,62,11.9,15.4,79.5,3176.55
2016,Новгородская область,10.6,47.4,8.5,1.4,0.9,4,11.7,17.5,70.8,592.42
2016,Новосибирская область,6.7,46.6,4.9,1.3,0.6,19,13.8,13.0,78.7,2785.84
2016,Омская область,5.0,53.2,3.5,1.1,0.5,21,13.3,13.2,72.4,1903.68
2016,Оренбургская область,4.5,42.4,3.3,1.0,0.3,30,13.4,13.5,59.9,1942.92
2016,Орловская область,6.4,44.2,4.1,1.2,0.5,51,10.9,16.4,66.6,724.69
2016,Пензенская область,5.9,51.1,4.4,0.6,0.3,28,10.2,14.5,68.3,1290.9
2016,Пермский край,5.5,51.5,7.1,0.9,0.7,56,14.1,13.8,75.6,2579.26
2016,Прриморский край,6.8,72.4,8.6,2.2,0.8,12,12.2,13.6,77.0,1877.84
2016,Псковская область,10.4,38.5,6.4,1.5,0.8,44,11.1,17.9,70.5,620.25
2016,Республика Алтай,4.5,42.2,6.6,1.0,0.3,77,18.0,9.9,29.2,220.95
2016,Республика Калмыкия,2.6,20.3,3.3,0.3,0.4,38,12.4,9.8,45.2,269.98
2016,Республика Карелия,11.5,51.7,12.2,1.4,1.2,83,12.0,14.8,79.9,609.07
2016,Республика Коми,9.6,63.4,12.5,1.6,1.2,25,13.1,12.4,77.9,813.59
2016,Республика Крым,4.4,42.1,5.1,1.7,0.7,200,12.0,15.2,50.8,1901.58
2016,Республика Мари Эл,8.0,38.2,9.5,0.8,0.7,60,13.9,13.2,65.5,675.33
2016,Республика Мордовия,4.7,46.1,6.5,0.6,0.3,48,9.8,14.1,61.9,778.97
2016,Республика Саха (Якутия),4.3,56.1,8.2,1.8,0.5,67,16.0,8.4,65.4,981.97
2016,Республика Татарстан,4.4,59.1,9.0,0.6,0.5,50,14.3,11.6,76.4,3894.12
2016,Республика Хакасия,4.3,79.1,4.7,1.4,0.5,75,14.1,12.8,68.8,532.04
2016,Ростовская область,4.2,55.4,3.8,1.1,0.5,40,11.6,13.9,67.8,4181.49
2016,Рязанская область,6.3,41.1,4.9,1.2,0.6,74,11.3,16.0,71.4,1098.26
2016,Самарская область,6.2,59.9,4.3,1.2,0.6,31,12.5,13.9,80.2,3154.16
2016,Санкт-Петербург,7.1,33.7,6.3,1.9,1.2,46,13.8,11.7,100.0,1892.71
2016,Саратовская область,4.6,42.1,2.9,0.8,0.4,41,10.9,14.0,75.3,2395.11
2016,Сахалин,7.6,58.3,12.8,3.3,1.3,11,14.2,13.1,81.6,485.62
2016,Свердловская область,7.6,55.5,7.3,1.7,1.0,72,13.8,14.0,84.5,4290.07
2016,Севастополь,5.4,22.9,7.0,1.8,1.1,100,12.7,13.9,92.7,509.99
2016,Северная Осетия,0.5,17.3,0.4,0.4,0.1,35,14.1,10.4,64.1,693.1
2016,Смоленская область,7.9,48.0,6.8,1.6,0.8,58,10.3,16.2,72.0,921.13
2016,Ставропольскиий край,3.8,57.4,2.3,1.1,0.5,15,13.0,11.7,58.3,2305.61
2016,Тамбовская область,4.8,58.2,3.0,0.8,0.4,73,9.6,15.9,60.1,994.42
2016,Тверская область,7.8,63.6,7.9,1.6,0.7,54,11.1,17.7,75.4,1245.62
2016,Томская область,5.1,43.4,4.5,1.4,0.6,18,13.2,11.4,72.2,1070.34
2016,Тульская область,5.5,43.1,4.7,1.0,0.5,65,10.2,17.0,74.7,1449.12
2016,Тыва,1.9,59.5,2.4,0.5,0.2,76,23.2,9.8,54.2,330.37
2016,Тюменская область,5.1,73.4,8.4,1.9,1.1,20,15.9,11.4,65.3,1543.39
2016,Удмуртия,5.5,58.1,8.6,0.9,0.6,59,13.8,12.6,65.6,1493.36
2016,Ульяновская область,6.6,46.9,4.6,1.1,0.5,63,11.6,14.8,74.7,1218.32
2016,Хабаровскиий край,7.0,73.7,11.2,2.6,0.9,79,13.4,13.1,82.0,1301.13
2016,Ханты-Мансийский автономный округ,4.3,67.5,9.2,2.0,1.3,71,15.7,6.2,92.2,1687.65
2016,Чевашская республика,5.0,42.3,7.7,0.7,0.4,49,13.2,13.2,61.3,1207.88
2016,Челябинская область,5.3,42.6,5.1,1.2,0.6,24,13.3,13.6,82.6,3442.81
2016,Чечня,1.2,1.2,0.8,0.1,0.7,32,21.3,4.7,34.8,1497.99
2016,Чукотка,3.9,34.0,11.6,1.8,1.1,68,13.6,10.0,69.2,49.53
2016,Ямало-Ненецкий автономный округ,4.5,75.8,8.2,1.7,1.3,70,15.4,5.3,83.7,547.01
2016,Ярославская область,10.2,38.0,8.9,1.4,1.0,66,12.1,15.7,81.7,1241.42
